genome_id,genome_name,other_names,taxon_id,taxon_lineage_ids,taxon_lineage_names,superkingdom,kingdom,phylum,class,order,family,genus,species,genome_status,strain,serovar,biovar,pathovar,mlst,segment,subtype,h_type,n_type,h1_clade_global,h1_clade_us,h5_clade,ph1n1_like,lineage,clade,subclade,other_typing,culture_collection,type_strain,reference_genome,genome_quality,completion_date,publication,authors,bioproject_accession,biosample_accession,assembly_accession,sra_accession,genbank_accessions,sequencing_centers,sequencing_status,sequencing_platform,sequencing_depth,assembly_method,chromosome,plasmids,contigs,genome_length,gc_content,contig_l50,contig_n50,trna,rrna,mat_peptide,cds,coarse_consistency,fine_consistency,checkm_contamination,checkm_completeness,genome_quality_flags,isolation_source,isolation_comments,collection_date,collection_year,season,isolation_country,geographic_group,geographic_location,other_environmental,host_name,host_common_name,host_gender,host_age,host_health,host_group,lab_host,passage,other_clinical,additional_metadata,comments,date_inserted,date_modified
12111.1352,Foot-and-mouth disease virus - type A A/Sta.Cruz/Bol/01(a),NA,12111,10239;2559587;2732396;2732408;2732506;464095;12058;2946627;12109;12110;12111,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Caphthovirinae;Aphthovirus;Foot-and-mouth disease virus;Foot-and-mouth disease virus A,Viruses,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Aphthovirus,Foot-and-mouth disease virus,Partial,A/Sta.Cruz/Bol/01(a),A,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,2012-05-31T00:00:00Z,22397938,NA,NA,NA,NA,NA,JQ082916,NA,NA,NA,NA,NA,NA,NA,1,636,55.974842,1,636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-05-07,2001,NA,Bolivia,South America,Bolivia,NA,,,NA,NA,NA,,NA,NA,NA,NA,NA,2021-01-14T18:34:22.025Z,2021-01-14T18:34:22.025Z
12111.1353,Foot-and-mouth disease virus - type A A/Sta.Cruz/Bol/01(b),NA,12111,10239;2559587;2732396;2732408;2732506;464095;12058;2946627;12109;12110;12111,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Caphthovirinae;Aphthovirus;Foot-and-mouth disease virus;Foot-and-mouth disease virus A,Viruses,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Aphthovirus,Foot-and-mouth disease virus,Partial,A/Sta.Cruz/Bol/01(b),A,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,2012-05-31T00:00:00Z,22397938,NA,NA,NA,NA,NA,JQ082917,NA,NA,NA,NA,NA,NA,NA,1,636,55.974842,1,636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-05-10,2001,NA,Bolivia,South America,Bolivia,NA,,,NA,NA,NA,,NA,NA,NA,NA,NA,2021-01-14T18:34:22.135Z,2021-01-14T18:34:22.135Z
12111.1354,Foot-and-mouth disease virus - type A A/Cochabamba/Bol/01,NA,12111,10239;2559587;2732396;2732408;2732506;464095;12058;2946627;12109;12110;12111,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Caphthovirinae;Aphthovirus;Foot-and-mouth disease virus;Foot-and-mouth disease virus A,Viruses,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Aphthovirus,Foot-and-mouth disease virus,Partial,A/Cochabamba/Bol/01,A,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,2012-05-31T00:00:00Z,22397938,NA,NA,NA,NA,NA,JQ082918,NA,NA,NA,NA,NA,NA,NA,1,636,55.766193,1,636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-06-07,2001,NA,Bolivia,South America,Bolivia,NA,,,NA,NA,NA,,NA,NA,NA,NA,NA,2021-01-14T18:34:22.756Z,2021-01-14T18:34:22.756Z
12111.1355,Foot-and-mouth disease virus - type A A/Oruro/Bol/01,NA,12111,10239;2559587;2732396;2732408;2732506;464095;12058;2946627;12109;12110;12111,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Caphthovirinae;Aphthovirus;Foot-and-mouth disease virus;Foot-and-mouth disease virus A,Viruses,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Aphthovirus,Foot-and-mouth disease virus,Partial,A/Oruro/Bol/01,A,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,2012-05-31T00:00:00Z,22397938,NA,NA,NA,NA,NA,JQ082919,NA,NA,NA,NA,NA,NA,NA,1,636,56.289307,1,636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-07-23,2001,NA,Bolivia,South America,Bolivia,NA,,,NA,NA,NA,,NA,NA,NA,NA,NA,2021-01-14T18:34:22.810Z,2021-01-14T18:34:22.810Z
12111.1356,Foot-and-mouth disease virus - type A A/Potosi/Bol/01,NA,12111,10239;2559587;2732396;2732408;2732506;464095;12058;2946627;12109;12110;12111,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Caphthovirinae;Aphthovirus;Foot-and-mouth disease virus;Foot-and-mouth disease virus A,Viruses,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Aphthovirus,Foot-and-mouth disease virus,Partial,A/Potosi/Bol/01,A,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,2012-05-31T00:00:00Z,22397938,NA,NA,NA,NA,NA,JQ082920,NA,NA,NA,NA,NA,NA,NA,1,636,55.503143,1,636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-08-07,2001,NA,Bolivia,South America,Bolivia,NA,,,NA,NA,NA,,NA,NA,NA,NA,NA,2021-01-14T18:34:23.515Z,2021-01-14T18:34:23.515Z
386312.4,Influenza A virus (A/cinnamon teal/Bolivia/4537/2001(H7N3)),NA,386312,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320;119215;386312,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus;H7N3 subtype;Influenza A virus (A/cinnamon teal/Bolivia/4537/2001(H7N3)),Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/cinnamon teal/Bolivia/4537/2001,H7N3,NA,NA,NA,6,H7N3,7,3,NA,NA,NA,Negative,NA,NA,NA,NA,NA,NA,NA,NA,2014-02-19T00:00:00Z,16840356,NA,NA,NA,NA,NA,DQ525412,NA,NA,NA,NA,NA,NA,NA,1,1410,43.262413,1,1410,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2001,2001,NA,Bolivia,South America,Bolivia,NA,Cinnamon teal,Cinnamon Teal,NA,NA,NA,Avian,NA,NA,NA,NA,NA,2021-03-20T12:31:23.985Z,2021-03-20T12:31:23.985Z
386312.8,Influenza A virus (A/cinnamon teal/Bolivia/4537/2001(H7N3)),NA,386312,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320;119215;386312,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus;H7N3 subtype;Influenza A virus (A/cinnamon teal/Bolivia/4537/2001(H7N3)),Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/cinnamon teal/Bolivia/4537/2001,H7N3,NA,NA,NA,5,H7N3,7,3,NA,NA,NA,Negative,NA,NA,NA,NA,NA,NA,NA,NA,2006-07-19T00:00:00Z,16840356,NA,NA,NA,NA,NA,DQ525414,NA,NA,NA,NA,NA,NA,NA,1,1510,48.31014,1,1510,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2001,2001,NA,Bolivia,South America,Bolivia,NA,Cinnamon teal,Cinnamon Teal,NA,NA,NA,Avian,NA,NA,NA,NA,NA,2021-03-20T12:33:24.605Z,2021-03-20T12:33:24.605Z
386312.9,Influenza A virus (A/cinnamon teal/Bolivia/4537/2001(H7N3)),NA,386312,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320;119215;386312,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus;H7N3 subtype;Influenza A virus (A/cinnamon teal/Bolivia/4537/2001(H7N3)),Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/cinnamon teal/Bolivia/4537/2001,H7N3,NA,NA,NA,2,H7N3,7,3,NA,NA,NA,Negative,NA,NA,NA,NA,NA,NA,NA,NA,2006-07-19T00:00:00Z,16840356,NA,NA,NA,NA,NA,DQ525417,NA,NA,NA,NA,NA,NA,NA,1,2277,44.31269,1,2277,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2001,2001,NA,Bolivia,South America,Bolivia,NA,Cinnamon teal,Cinnamon Teal,NA,NA,NA,Avian,NA,NA,NA,NA,NA,2021-03-20T12:33:24.555Z,2021-03-20T12:33:24.555Z
386312.5,Influenza A virus (A/cinnamon teal/Bolivia/4537/2001(H7N3)),NA,386312,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320;119215;386312,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus;H7N3 subtype;Influenza A virus (A/cinnamon teal/Bolivia/4537/2001(H7N3)),Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/cinnamon teal/Bolivia/4537/2001,H7N3,NA,NA,NA,8,H7N3,7,3,NA,NA,NA,Negative,NA,NA,NA,NA,NA,NA,NA,NA,2006-07-19T00:00:00Z,16840356,NA,NA,NA,NA,NA,DQ525413,NA,NA,NA,NA,NA,NA,NA,1,864,45.949074,1,864,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2001,2001,NA,Bolivia,South America,Bolivia,NA,Cinnamon teal,Cinnamon Teal,NA,NA,NA,Avian,NA,NA,NA,NA,NA,2021-03-20T12:33:24.504Z,2021-03-20T12:33:24.504Z
386312.7,Influenza A virus (A/cinnamon teal/Bolivia/4537/2001(H7N3)),NA,386312,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320;119215;386312,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus;H7N3 subtype;Influenza A virus (A/cinnamon teal/Bolivia/4537/2001(H7N3)),Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/cinnamon teal/Bolivia/4537/2001,H7N3,NA,NA,NA,3,H7N3,7,3,NA,NA,NA,Negative,NA,NA,NA,NA,NA,NA,NA,NA,2006-07-19T00:00:00Z,16840356,NA,NA,NA,NA,NA,DQ525416,NA,NA,NA,NA,NA,NA,NA,1,2154,44.893223,1,2154,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2001,2001,NA,Bolivia,South America,Bolivia,NA,Cinnamon teal,Cinnamon Teal,NA,NA,NA,Avian,NA,NA,NA,NA,NA,2021-03-20T12:33:24.347Z,2021-03-20T12:33:24.347Z
386312.1,Influenza A virus (A/cinnamon teal/Bolivia/4537/2001(H7N3)),NA,386312,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320;119215;386312,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus;H7N3 subtype;Influenza A virus (A/cinnamon teal/Bolivia/4537/2001(H7N3)),Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/cinnamon teal/Bolivia/4537/2001,H7N3,NA,NA,NA,1,H7N3,7,3,NA,NA,NA,Negative,NA,NA,NA,NA,NA,NA,NA,NA,2006-07-19T00:00:00Z,16840356,NA,NA,NA,NA,NA,DQ525418,NA,NA,NA,NA,NA,NA,NA,1,2298,45.474327,1,2298,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2001,2001,NA,Bolivia,South America,Bolivia,NA,Cinnamon teal,Cinnamon Teal,NA,NA,NA,Avian,NA,NA,NA,NA,NA,2021-03-20T12:33:25.270Z,2021-03-20T12:33:25.270Z
386312.3,Influenza A virus (A/cinnamon teal/Bolivia/4537/2001(H7N3)),NA,386312,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320;119215;386312,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus;H7N3 subtype;Influenza A virus (A/cinnamon teal/Bolivia/4537/2001(H7N3)),Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/cinnamon teal/Bolivia/4537/2001,H7N3,NA,NA,NA,4,H7N3,7,3,NA,NA,NA,Negative,NA,NA,NA,NA,NA,NA,NA,NA,2006-07-19T00:00:00Z,16840356,NA,NA,NA,NA,NA,DQ525411,NA,NA,NA,NA,NA,NA,NA,1,1712,44.21729,1,1712,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2001,2001,NA,Bolivia,South America,Bolivia,NA,Cinnamon teal,Cinnamon Teal,NA,NA,NA,Avian,NA,NA,NA,NA,NA,2021-03-20T12:31:23.732Z,2021-03-20T12:31:23.732Z
386312.6,Influenza A virus (A/cinnamon teal/Bolivia/4537/2001(H7N3)),NA,386312,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320;119215;386312,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus;H7N3 subtype;Influenza A virus (A/cinnamon teal/Bolivia/4537/2001(H7N3)),Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/cinnamon teal/Bolivia/4537/2001,H7N3,NA,NA,NA,7,H7N3,7,3,NA,NA,NA,Negative,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-14T00:00:00Z,16840356,NA,NA,NA,NA,NA,DQ525415,NA,NA,NA,NA,NA,NA,NA,1,979,48.670757,1,979,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2001,2001,NA,Bolivia,South America,Bolivia,NA,Cinnamon teal,Cinnamon Teal,NA,NA,NA,Avian,NA,NA,NA,NA,NA,2021-03-20T12:33:24.283Z,2021-03-20T12:33:24.283Z
59301.8,Mayaro virus FSB0319,NA,59301,10239;2559587;2732396;2732406;2732461;2732544;11018;11019;59301,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales;Togaviridae;Alphavirus;Mayaro virus,Viruses,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,Mayaro virus,Partial,FSB0319,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-10-14T00:00:00Z,26401714,NA,NA,NA,NA,NA,KP842805,NA,NA,Illumina; Sanger dideoxy sequencing,NA,Sequencher v. 5.0.1; Abyss v. October 2014,NA,NA,1,11099,51.14875,1,11099,NA,NA,NA,2,NA,NA,NA,NA,NA,,NA,2002,2002,NA,Bolivia,South America,Bolivia,NA,,,NA,NA,NA,,NA,NA,NA,NA,NA,2021-01-18T06:17:42.211Z,2021-01-18T06:17:42.211Z
59301.12,Mayaro virus FSB0311,NA,59301,10239;2559587;2732396;2732406;2732461;2732544;11018;11019;59301,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales;Togaviridae;Alphavirus;Mayaro virus,Viruses,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,Mayaro virus,Complete,FSB0311,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-20T00:00:00Z,NA,NA,NA,NA,NA,NA,MK573245,NA,NA,Illumina,NA,Geneious Prime v. 2019.0.4,NA,NA,1,11206,51.031525,1,11206,NA,NA,NA,2,NA,NA,NA,NA,NA,,NA,2002,2002,NA,Bolivia,South America,Bolivia,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,NA,NA,2021-01-18T04:03:52.626Z,2021-01-18T04:03:52.626Z
434309.521,Saffold virus BOL/02-10809A,NA,434309,10239;2559587;2732396;2732408;2732506;464095;12058;2946627;12103;1821750;204711;434309,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Caphthovirinae;Cardiovirus;Cardiovirus B;Theilovirus;Saffold virus,Viruses,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Cardiovirus,Cardiovirus B,Partial,BOL/02-10809A,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-09T00:00:00Z,23804569,NA,NA,NA,NA,NA,JX219484,NA,NA,,NA,,NA,NA,1,357,45.098038,1,357,NA,NA,NA,NA,NA,NA,NA,NA,NA,stool,NA,2002,2002,NA,Bolivia,South America,Bolivia,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,NA,NA,2021-01-16T01:05:49.801Z,2021-01-16T01:05:49.801Z
434309.523,Saffold virus BOL/02-10830B,NA,434309,10239;2559587;2732396;2732408;2732506;464095;12058;2946627;12103;1821750;204711;434309,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Caphthovirinae;Cardiovirus;Cardiovirus B;Theilovirus;Saffold virus,Viruses,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Cardiovirus,Cardiovirus B,Partial,BOL/02-10830B,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-09T00:00:00Z,23804569,NA,NA,NA,NA,NA,JX219486,NA,NA,,NA,,NA,NA,1,315,46.666668,1,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,stool,NA,2002,2002,NA,Bolivia,South America,Bolivia,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,NA,NA,2021-01-16T01:05:50.465Z,2021-01-16T01:05:50.465Z
434309.525,Saffold virus BOL/02-10659B,NA,434309,10239;2559587;2732396;2732408;2732506;464095;12058;2946627;12103;1821750;204711;434309,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Caphthovirinae;Cardiovirus;Cardiovirus B;Theilovirus;Saffold virus,Viruses,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Cardiovirus,Cardiovirus B,Partial,BOL/02-10659B,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-09T00:00:00Z,23804569,NA,NA,NA,NA,NA,JX219488,NA,NA,,NA,,NA,NA,1,321,44.23676,1,321,NA,NA,NA,NA,NA,NA,NA,NA,NA,stool,NA,2002,2002,NA,Bolivia,South America,Bolivia,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,NA,NA,2021-01-16T01:05:51.273Z,2021-01-16T01:05:51.273Z
434309.526,Saffold virus BOL/02-10654B,NA,434309,10239;2559587;2732396;2732408;2732506;464095;12058;2946627;12103;1821750;204711;434309,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Caphthovirinae;Cardiovirus;Cardiovirus B;Theilovirus;Saffold virus,Viruses,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Cardiovirus,Cardiovirus B,Partial,BOL/02-10654B,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-09T00:00:00Z,23804569,NA,NA,NA,NA,NA,JX219489,NA,NA,,NA,,NA,NA,1,321,44.548286,1,321,NA,NA,NA,NA,NA,NA,NA,NA,NA,stool,NA,2002,2002,NA,Bolivia,South America,Bolivia,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,NA,NA,2021-01-16T01:05:51.543Z,2021-01-16T01:05:51.543Z
434309.528,Saffold virus BOL/02-10828B,NA,434309,10239;2559587;2732396;2732408;2732506;464095;12058;2946627;12103;1821750;204711;434309,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Caphthovirinae;Cardiovirus;Cardiovirus B;Theilovirus;Saffold virus,Viruses,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Cardiovirus,Cardiovirus B,Partial,BOL/02-10828B,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-09T00:00:00Z,23804569,NA,NA,NA,NA,NA,JX219491,NA,NA,,NA,,NA,NA,1,321,43.925232,1,321,NA,NA,NA,NA,NA,NA,NA,NA,NA,stool,NA,2002,2002,NA,Bolivia,South America,Bolivia,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,NA,NA,2021-01-16T01:07:52.435Z,2021-01-16T01:07:52.435Z
434309.53,Saffold virus BOL/02-10664C,NA,434309,10239;2559587;2732396;2732408;2732506;464095;12058;2946627;12103;1821750;204711;434309,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Caphthovirinae;Cardiovirus;Cardiovirus B;Theilovirus;Saffold virus,Viruses,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Cardiovirus,Cardiovirus B,Partial,BOL/02-10664C,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-09T00:00:00Z,23804569,NA,NA,NA,NA,NA,JX219493,NA,NA,,NA,,NA,NA,1,336,43.75,1,336,NA,NA,NA,NA,NA,NA,NA,NA,NA,stool,NA,2002,2002,NA,Bolivia,South America,Bolivia,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,NA,NA,2021-01-16T01:07:53.553Z,2021-01-16T01:07:53.553Z
434309.531,Saffold virus BOL/02-10816B,NA,434309,10239;2559587;2732396;2732408;2732506;464095;12058;2946627;12103;1821750;204711;434309,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Caphthovirinae;Cardiovirus;Cardiovirus B;Theilovirus;Saffold virus,Viruses,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Cardiovirus,Cardiovirus B,Partial,BOL/02-10816B,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-09T00:00:00Z,23804569,NA,NA,NA,NA,NA,JX219494,NA,NA,,NA,,NA,NA,1,343,42.565598,1,343,NA,NA,NA,NA,NA,NA,NA,NA,NA,stool,NA,2002,2002,NA,Bolivia,South America,Bolivia,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,NA,NA,2021-01-16T01:07:53.370Z,2021-01-16T01:07:53.370Z
586421.5,Human cosavirus C BOL/02-11683,NA,586421,10239;2559587;2732396;2732408;2732506;464095;12058;2946627;586418;586424;586421,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Caphthovirinae;Cosavirus;unclassified Cosavirus;Human cosavirus C,Viruses,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Cosavirus,Human cosavirus C,Partial,BOL/02-11683,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-09T00:00:00Z,23804569,NA,NA,NA,NA,NA,JX219495,NA,NA,,NA,,NA,NA,1,480,46.041668,1,480,NA,NA,NA,NA,NA,NA,NA,NA,NA,stool,NA,2002,2002,NA,Bolivia,South America,Bolivia,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,NA,NA,2021-01-16T01:07:54.475Z,2021-01-16T01:07:54.475Z
586421.6,Human cosavirus C BOL/02-10664D,NA,586421,10239;2559587;2732396;2732408;2732506;464095;12058;2946627;586418;586424;586421,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Caphthovirinae;Cosavirus;unclassified Cosavirus;Human cosavirus C,Viruses,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Cosavirus,Human cosavirus C,Partial,BOL/02-10664D,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-09T00:00:00Z,23804569,NA,NA,NA,NA,NA,JX219496,NA,NA,,NA,,NA,NA,1,480,43.958332,1,480,NA,NA,NA,NA,NA,NA,NA,NA,NA,stool,NA,2002,2002,NA,Bolivia,South America,Bolivia,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,NA,NA,2021-01-16T01:07:54.532Z,2021-01-16T01:07:54.532Z
586421.8,Human cosavirus C BOL/02-11686,NA,586421,10239;2559587;2732396;2732408;2732506;464095;12058;2946627;586418;586424;586421,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Caphthovirinae;Cosavirus;unclassified Cosavirus;Human cosavirus C,Viruses,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Cosavirus,Human cosavirus C,Partial,BOL/02-11686,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-09T00:00:00Z,23804569,NA,NA,NA,NA,NA,JX219498,NA,NA,,NA,,NA,NA,1,470,42.340427,1,470,NA,NA,NA,NA,NA,NA,NA,NA,NA,stool,NA,2002,2002,NA,Bolivia,South America,Bolivia,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,NA,NA,2021-01-16T01:07:55.423Z,2021-01-16T01:07:55.423Z
